what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362748510109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362748510221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362748511669
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362748627465
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1362748649374
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1362748649568
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1362748649707
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1362748649866
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1362748650020
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1362748650170
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1362748651727
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362748677503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1362748677544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362748684632
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362748688488
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362748692033
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362748692071
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362748692392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362748695440
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Commit",1362748695472
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimplePush",1362748702669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362748702948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362748705394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362748705509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362748707338
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362748908325
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362748920219
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362748921298
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362748926595
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362748926650
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362748939614
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362748949767
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1362748962449
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1362748963342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1362748973372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1362748975155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1362748978967
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362748981216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1362748983987
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1362748984435
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.copyLineDown",1362748989661
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1362748991929
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1362748992357
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362748995993
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1362749012017
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1362749012583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749033074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749033146
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749037505
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.rename.element",1362749037540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749075236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749227866
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1362749249669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749265478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749277614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1362749298410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1362749299795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749312444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749357659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1362749371046
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362749376911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749380878
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749380917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749381233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749386688
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Commit",1362749386723
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimplePush",1362749391785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749392065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749395355
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749395465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749397605
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362749439117
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.copyLineDown",1362749442832
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1362749455340
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362749466519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749470019
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749470048
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749470369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749472900
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Commit",1362749472932
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimplePush",1362749478256
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749478536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749481855
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749481966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749483706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749530701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749610473
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749635800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749751337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749755206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749813064
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362749818360
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1362749826276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749836064
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749841480
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362749853518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749856643
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749856673
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749856988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749868176
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Commit",1362749868209
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimplePush",1362749875518
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749875795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749879061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749879172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362749881633
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362750044794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362750055830
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362750060814
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1362750065445
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1362750067356
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1362750067915
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1362750072304
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1362750072676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362750150591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362750813842
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362750815544
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Pull",1362750818315
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362750818595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362750821635
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Pull",1362750834957
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362750835236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362750849019
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362750850138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362751048234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362751178465
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362751222705
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362751247750
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362751536810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1362751538153
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362751540511
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362751556338
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362751559729
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362751582696
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362751584056
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362751584919
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362751585979
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362751595273
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362751617302
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1362751632822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362751636886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362751638821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362751640409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362751674828
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362751827764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362751878510
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362751932128
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362751945777
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362751951381
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362751965839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362751978100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362752000829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362752001960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362752002323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362752392655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362752417342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362752682001
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362752925935
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362752936772
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1362752957433
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362753103686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362753104567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362753105976
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362753480885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362753556937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362754382846
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362754385753
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Pull",1362754389414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362754389694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362754394747
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362754396053
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362754397525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362754420162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362755490787
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362755490808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362755493246
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362755790725
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362755793418
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362755823467
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362770009835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362770013687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362770014964
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362770015260
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1362770015695
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1362770015696
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1362770015697
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1362770015698
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,15.0.1.v201111031820-219398,"overlay.com.android.ide.eclipse.adt.overlay",1362770015699
stopped,bundle,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.adt",1362770015699
stopped,bundle,no.hal.jex.ui,1.0.2,"no.hal.jex.ui",1362770015701
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1362770015701
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1362770015704
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1362770015705
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1362770015706
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1362770015708
stopped,bundle,com.python.pydev.codecompletion,2.2.2.2011082312,"com.python.pydev.codecompletion",1362770015709
stopped,bundle,com.python.pydev.refactoring,2.2.2.2011082312,"com.python.pydev.refactoring",1362770015709
stopped,bundle,com.python.pydev.analysis,2.2.2.2011082312,"com.python.pydev.analysis",1362770015711
stopped,bundle,com.python.pydev.debug,2.2.2.2011082312,"com.python.pydev.debug",1362770015712
stopped,bundle,com.python.pydev.fastparser,2.2.2.2011082312,"com.python.pydev.fastparser",1362770015712
stopped,bundle,org.python.pydev.red_core,2.2.2.2011082312,"org.python.pydev.red_core",1362770015713
stopped,bundle,com.python.pydev,2.2.2.2011082312,"com.python.pydev",1362770015716
stopped,bundle,org.python.pydev.django,2.2.2.2011082312,"org.python.pydev.django",1362770015716
stopped,bundle,org.python.pydev.customizations,2.2.2.2011082312,"org.python.pydev.customizations",1362770015717
stopped,bundle,org.python.pydev.debug,2.2.2.2011082312,"org.python.pydev.debug",1362770015812
stopped,bundle,org.python.pydev.refactoring,2.2.2.2011082312,"org.python.pydev.refactoring",1362770015813
stopped,bundle,org.python.pydev,2.2.2.2011082312,"org.python.pydev",1362770015814
stopped,bundle,com.android.ide.eclipse.traceview,15.0.1.v201111031820-219398,"com.android.ide.eclipse.traceview",1362770015814
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1362770015814
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1362770015815
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1362770015833
